Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
09-059-9-002-U;BURGOS;059;BURGOS;9;002;U;771;285;390;490;6;13;UPyD;7
09-059-9-002-U;BURGOS;059;BURGOS;9;002;U;771;285;390;490;6;13;PCAS-TC;5
09-059-9-002-U;BURGOS;059;BURGOS;9;002;U;771;285;390;490;6;13;SAIn;2
09-059-9-002-U;BURGOS;059;BURGOS;9;002;U;771;285;390;490;6;13;PxL - Con las Manos Limpias;1
09-059-9-002-U;BURGOS;059;BURGOS;9;002;U;771;285;390;490;6;13;P.C.P.E.;0
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;PP;269
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;P.S.O.E.;84
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;C's;50
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;PODEMOS;44
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;VOX;13
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;IU-EQUO;10
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;UPyD;6
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;SAIn;4
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;P.C.P.E.;3
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;GANEMOS AL FRACKING;1
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;PxL - Con las Manos Limpias;1
09-059-2-003-U;BURGOS;059;BURGOS;2;003;U;735;255;381;500;8;6;PCAS-TC;1
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;PP;90
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;P.S.O.E.;77
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;PODEMOS;49
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;C's;31
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;IU-EQUO;16
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;UPyD;6
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;GANEMOS AL FRACKING;5
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;PCAS-TC;3
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;PxL - Con las Manos Limpias;2
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;VOX;2
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;SAIn;0
09-059-3-003-A;BURGOS;059;BURGOS;3;003;A;489;151;212;292;4;7;P.C.P.E.;0
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;PP;117
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;P.S.O.E.;107
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;C's;61
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;PODEMOS;47
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;IU-EQUO;14
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;UPyD;11
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;PCAS-TC;10
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;VOX;6
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;GANEMOS AL FRACKING;5
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;PxL - Con las Manos Limpias;2
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;SAIn;1
09-059-3-003-B;BURGOS;059;BURGOS;3;003;B;563;194;285;398;6;11;P.C.P.E.;0
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;PODEMOS;86
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;P.S.O.E.;79
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;PP;74
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;C's;33
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;IU-EQUO;21
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;UPyD;4
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;VOX;3
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;PCAS-TC;2
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;PxL - Con las Manos Limpias;2
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;SAIn;2
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;P.C.P.E.;1
09-059-4-003-U;BURGOS;059;BURGOS;4;003;U;580;172;249;326;9;9;GANEMOS AL FRACKING;1
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;PP;185
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;P.S.O.E.;104
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;C's;71
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;PODEMOS;64
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;IU-EQUO;13
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;UPyD;9
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;PCAS-TC;3
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;VOX;3
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;PxL - Con las Manos Limpias;2
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;GANEMOS AL FRACKING;1
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;P.C.P.E.;1
09-059-5-003-U;BURGOS;059;BURGOS;5;003;U;709;243;352;472;5;11;SAIn;0
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;PP;186
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;PODEMOS;53
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;P.S.O.E.;48
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;C's;48
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;VOX;10
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;PCAS-TC;7
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;IU-EQUO;6
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;UPyD;5
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;GANEMOS AL FRACKING;3
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;P.C.P.E.;1
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;PxL - Con las Manos Limpias;1
09-059-6-003-U;BURGOS;059;BURGOS;6;003;U;580;195;294;387;8;11;SAIn;0
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;PP;166
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;P.S.O.E.;83
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;PODEMOS;60
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;C's;54
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;VOX;11
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;IU-EQUO;10
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;GANEMOS AL FRACKING;6
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;PCAS-TC;6
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;UPyD;5
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;PxL - Con las Manos Limpias;4
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;SAIn;2
09-059-7-003-A;BURGOS;059;BURGOS;7;003;A;609;231;320;429;9;12;P.C.P.E.;1
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;PP;149
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;C's;89
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;P.S.O.E.;77
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;PODEMOS;61
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;VOX;12
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;IU-EQUO;9
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;GANEMOS AL FRACKING;8
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;UPyD;8
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;PCAS-TC;2
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;SAIn;1
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;PxL - Con las Manos Limpias;1
09-059-7-003-B;BURGOS;059;BURGOS;7;003;B;635;208;330;437;4;16;P.C.P.E.;0
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;PP;143
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;P.S.O.E.;102
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;PODEMOS;79
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;C's;74
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;IU-EQUO;25
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;VOX;9
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;PxL - Con las Manos Limpias;8
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;UPyD;8
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;PCAS-TC;5
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;GANEMOS AL FRACKING;4
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;SAIn;3
09-059-8-003-A;BURGOS;059;BURGOS;8;003;A;729;234;347;480;10;10;P.C.P.E.;0
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;PP;148
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;P.S.O.E.;116
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;PODEMOS;91
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;C's;87
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;IU-EQUO;30
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;UPyD;23
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;VOX;8
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;PCAS-TC;2
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;PxL - Con las Manos Limpias;2
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;GANEMOS AL FRACKING;2
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;P.C.P.E.;2
09-059-8-003-B;BURGOS;059;BURGOS;8;003;B;802;257;370;543;12;19;SAIn;1
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;P.S.O.E.;102
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;PP;94
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;PODEMOS;63
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;C's;27
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;IU-EQUO;12
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;UPyD;6
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;GANEMOS AL FRACKING;4
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;PCAS-TC;3
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;PxL - Con las Manos Limpias;2
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;VOX;1
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;SAIn;1
09-059-9-003-A;BURGOS;059;BURGOS;9;003;A;485;175;255;327;9;3;P.C.P.E.;0
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;P.S.O.E.;93
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;PP;87
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;PODEMOS;61
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;C's;38
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;IU-EQUO;9
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;GANEMOS AL FRACKING;7
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;UPyD;6
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;PxL - Con las Manos Limpias;3
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;VOX;2
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;PCAS-TC;2
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;SAIn;1
09-059-9-003-B;BURGOS;059;BURGOS;9;003;B;466;150;220;313;2;2;P.C.P.E.;0
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;PP;186
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;P.S.O.E.;53
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;C's;46
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;PODEMOS;40
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;IU-EQUO;9
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;VOX;6
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;UPyD;4
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;PxL - Con las Manos Limpias;3
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;PCAS-TC;1
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;GANEMOS AL FRACKING;1
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;SAIn;1
09-059-2-004-U;BURGOS;059;BURGOS;2;004;U;601;180;280;362;3;9;P.C.P.E.;0
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;PP;138
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;P.S.O.E.;109
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;PODEMOS;50
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;C's;32
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;IU-EQUO;17
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;UPyD;7
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;PxL - Con las Manos Limpias;4
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;PCAS-TC;3
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;VOX;3
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;GANEMOS AL FRACKING;2
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;P.C.P.E.;1
09-059-3-004-U;BURGOS;059;BURGOS;3;004;U;610;203;280;374;5;2;SAIn;1
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;P.S.O.E.;90
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;PP;90
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;PODEMOS;78
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;IU-EQUO;28
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;C's;27
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;UPyD;6
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;GANEMOS AL FRACKING;6
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;SAIn;5
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;VOX;3
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;PCAS-TC;1
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;P.C.P.E.;0
09-059-4-004-U;BURGOS;059;BURGOS;4;004;U;592;189;266;343;3;6;PxL - Con las Manos Limpias;0
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;PP;234
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;P.S.O.E.;106
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;PODEMOS;78
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;C's;69
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;IU-EQUO;14
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;UPyD;10
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;VOX;10
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;GANEMOS AL FRACKING;7
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;PCAS-TC;4
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;P.C.P.E.;3
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;SAIn;2
09-059-5-004-U;BURGOS;059;BURGOS;5;004;U;863;327;433;567;17;12;PxL - Con las Manos Limpias;1
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;PP;166
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;P.S.O.E.;69
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;PODEMOS;45
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;C's;44
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;IU-EQUO;8
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;VOX;7
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;UPyD;4
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;PxL - Con las Manos Limpias;4
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;GANEMOS AL FRACKING;2
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;PCAS-TC;2
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;SAIn;2
09-059-6-004-A;BURGOS;059;BURGOS;6;004;A;522;221;290;366;5;8;P.C.P.E.;0
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;PP;141
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;P.S.O.E.;56
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;PODEMOS;44
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;C's;43
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;UPyD;11
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;IU-EQUO;11
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;VOX;11
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;GANEMOS AL FRACKING;4
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;PCAS-TC;4
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;SAIn;1
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;P.C.P.E.;1
09-059-6-004-B;BURGOS;059;BURGOS;6;004;B;534;186;261;344;3;13;PxL - Con las Manos Limpias;1
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;PP;255
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;P.S.O.E.;113
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;PODEMOS;85
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;C's;59
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;IU-EQUO;19
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;VOX;14
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;PCAS-TC;6
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;UPyD;6
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;GANEMOS AL FRACKING;3
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;P.C.P.E.;1
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;SAIn;0
09-059-7-004-U;BURGOS;059;BURGOS;7;004;U;864;317;475;578;5;12;PxL - Con las Manos Limpias;0
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;PP;141
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;C's;80
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;P.S.O.E.;49
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;PODEMOS;24
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;VOX;15
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;UPyD;8
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;PxL - Con las Manos Limpias;1
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;IU-EQUO;1
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;P.C.P.E.;1
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;GANEMOS AL FRACKING;0
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;SAIn;0
09-059-8-004-A;BURGOS;059;BURGOS;8;004;A;460;162;244;331;4;7;PCAS-TC;0
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;PP;162
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;C's;81
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;P.S.O.E.;44
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;PODEMOS;23
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;VOX;10
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;UPyD;8
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;IU-EQUO;6
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;SAIn;3
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;GANEMOS AL FRACKING;2
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;P.C.P.E.;1
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;PxL - Con las Manos Limpias;0
09-059-8-004-B;BURGOS;059;BURGOS;8;004;B;498;169;242;353;4;9;PCAS-TC;0
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;P.S.O.E.;135
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;PP;108
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;PODEMOS;55
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;C's;25
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;IU-EQUO;15
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;GANEMOS AL FRACKING;4
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;VOX;3
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;PCAS-TC;3
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;P.C.P.E.;2
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;PxL - Con las Manos Limpias;1
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;UPyD;1
09-059-9-004-U;BURGOS;059;BURGOS;9;004;U;561;225;295;361;4;4;SAIn;1
09-059-2-005-A;BURGOS;059;BURGOS;2;005;A;501;173;257;330;8;9;PP;153
