Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
05-016-1-001-U;AVILA;016;ARÉVALO;1;001;U;888;324;468;629;15;16;PFyV;2
05-016-1-001-U;AVILA;016;ARÉVALO;1;001;U;888;324;468;629;15;16;PACMA;1
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;P.P.;311
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;P.S.O.E.;95
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;UPyD;43
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;IUCyL;23
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;PCAL;3
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;FE de las J;1
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;PACMA;0
05-016-2-001-A;AVILA;016;ARÉVALO;2;001;A;690;246;372;505;14;15;PFyV;0
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;P.P.;304
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;P.S.O.E.;99
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;UPyD;20
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;IUCyL;15
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;PACMA;4
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;FE de las J;2
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;PCAL;1
05-016-2-001-B;AVILA;016;ARÉVALO;2;001;B;637;227;355;459;7;7;PFyV;0
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;P.P.;416
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;P.S.O.E.;137
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;UPyD;63
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;IUCyL;21
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;FE de las J;6
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;PACMA;6
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;PCAL;4
05-016-2-002-A;AVILA;016;ARÉVALO;2;002;A;928;336;484;678;12;12;PFyV;1
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;P.P.;435
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;P.S.O.E.;153
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;UPyD;57
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;IUCyL;21
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;FE de las J;3
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;PCAL;3
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;PACMA;2
05-016-2-002-B;AVILA;016;ARÉVALO;2;002;B;991;362;498;705;13;18;PFyV;0
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;P.P.;293
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;P.S.O.E.;88
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;UPyD;52
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;IUCyL;18
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;PACMA;3
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;FE de las J;2
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;PCAL;0
05-016-2-003-A;AVILA;016;ARÉVALO;2;003;A;632;241;337;494;13;25;PFyV;0
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;P.P.;270
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;P.S.O.E.;75
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;UPyD;40
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;IUCyL;10
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;FE de las J;4
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;PCAL;2
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;PACMA;2
05-016-2-003-B;AVILA;016;ARÉVALO;2;003;B;632;216;306;434;15;15;PFyV;1
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;P.P.;369
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;P.S.O.E.;102
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;UPyD;44
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;IUCyL;14
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;PCAL;4
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;FE de las J;3
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;PFyV;2
05-016-2-004-U;AVILA;016;ARÉVALO;2;004;U;797;260;419;562;10;12;PACMA;2
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;P.P.;51
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;P.S.O.E.;13
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;UPyD;7
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;IUCyL;4
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;PFyV;0
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;PACMA;0
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;FE de las J;0
05-017-1-001-U;AVILA;017;AVEINTE;1;001;U;92;39;67;79;0;4;PCAL;0
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;P.S.O.E.;13
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;P.P.;13
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;UPyD;1
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;PFyV;0
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;PACMA;0
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;IUCyL;0
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;FE de las J;0
05-018-1-001-U;AVILA;018;AVELLANEDA;1;001;U;29;8;17;27;0;0;PCAL;0
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;P.P.;205
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;UPyD;50
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;P.S.O.E.;47
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;IUCyL;24
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;PCAL;11
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;FE de las J;3
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;PACMA;2
05-019-1-001-A;AVILA;019;AVILA;1;001;A;520;212;284;366;6;17;PFyV;1
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;P.P.;224
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;UPyD;57
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;P.S.O.E.;47
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;IUCyL;33
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;PCAL;10
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;FE de las J;6
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;PFyV;2
05-019-1-001-B;AVILA;019;AVILA;1;001;B;611;233;336;424;12;32;PACMA;1
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;P.P.;340
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;UPyD;74
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;P.S.O.E.;50
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;IUCyL;26
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;PACMA;9
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;PCAL;5
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;PFyV;3
05-019-2-001-A;AVILA;019;AVILA;2;001;A;733;294;423;550;16;24;FE de las J;3
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;P.P.;273
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;UPyD;53
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;P.S.O.E.;46
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;IUCyL;30
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;PACMA;3
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;FE de las J;3
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;PCAL;3
05-019-2-001-B;AVILA;019;AVILA;2;001;B;666;252;358;449;13;25;PFyV;0
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;P.P.;206
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;P.S.O.E.;131
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;IUCyL;69
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;UPyD;52
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;PCAL;10
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;PACMA;4
05-019-3-001-A;AVILA;019;AVILA;3;001;A;757;245;384;525;19;31;FE de las J;3
