022016061011404501002 U00006760000676000000000000000000287000038500000020000005000050400000000000000S
022016061011404602001 U00007710000771000000000000000000329000039900000040000014000053100000000000000S
022016061011404701001 B00006350000635000000000000000000244000031800000040000004000043300000000000000S
022016061011404902002 U00005290000529000000000000000000248000028400000020000001000035800000000000000S
022016061011405001001 B00006910000691000000000000000000321000038500000010000014000050400000000000000S
022016061011405203003 U00008120000812000000000000000000301000037800000120000007000048400000000000000S
022016061011405301001 B00008940000894000000000000000000421000054500000040000009000067500000000000000S
022016061011405401002 B00009510000951000000000000000000378000050000000020000007000074000000000000000S
022016061011405402003 B00006190000619000000000000000000264000032800000030000006000046900000000000000S
022016061011405501002 U00009580000958000000000000000000414000051400000040000014000066800000000000000S
022016061011405504003 B00004100000410000000000000000000131000017900000000000003000028800000000000000S
022016061011405603001 B00005390000539000000000000000000230000028300000020000004000037900000000000000S
022016061011800301008 B00006470000647000000000000000000244000031700000020000011000042300000000000000S
022016061011801201003 A00002680000268000000000000000000096000012200000000000002000018400000000000000S
022016061011801401002 A00006830000683000000000000000000263000034100000040000002000043700000000000000S
022016061011802202001 A00007420000742000000000000000000282000037000000040000003000048400000000000000S
022016061011802701002 A00007700000770000000000000000000242000033200000050000003000050300000000000000S
022016061011802701002 B00007240000724000000000000000000376000037700000040000003000050300000000000000S
022016061011804801002 B00006810000681000000000000000000262000037100000010000006000048000000000000000S
022016061011805701002 B00008530000853000000000000000000382000045400000020000003000059700000000000000S
022016061011806201004 A00005910000591000000000000000000196000027500000040000004000039200000000000000S
022016061011806201005 B00007570000757000000000000000000289000037900000040000002000051100000000000000S
022016061011807901001 A00008880000888000000000000000000395000047400000040000010000062100000000000000S
022016061011808701019 A00006070000607000000000000000000289000034300000020000005000046100000000000000S
022016061011808701020 U00005930000593000000000000000000257000035200000020000004000047300000000000000S
022016061011808703005 B00005410000541000000000000000000247000030600000020000001000040700000000000000S
022016061011808703028 U00008290000829000000000000000000392000049400000050000006000061200000000000000S
022016061011808703035 A00007720000772000000000000000000293000040400000070000007000055300000000000000S
022016061011808706014 U00007870000787000000000000000000361000043400000050000001000055200000000000000S
