022019041010403201004 A00006010000601000000000000000000220000032400000020000005000043500000000000000S
022019041010403501002 B00004770000477000000000000000000257000029200000000000003000035000000000000000S
022019041010405101001 U00004060000406000000000000000000173000027400000010000004000033800000000000000S
022019041010405305002 A00003670000367000000000000000000136000020500000010000007000026200000000000000S
022019041010406201004 A00004300000430000000000000000000155000020900000030000001000032100000000000000S
022019041010406601002 B00006310000631000000000000000000260000037000000070000007000042600000000000000S
022019041010406601010 B00005610000561000000000000000000216000029600000040000002000033700000000000000S
022019041010406901002 A00004430000443000000000000000000185000024300000040000002000033500000000000000S
022019041010406901003 B00008070000807000000000000000000327000047300000050000007000059500000000000000S
022019041010407002001 A00002840000284000000000000000000093000016400000000000001000021800000000000000S
022019041010407301001 U00003360000336000000000000000000139000019400000000000000000024300000000000000S
022019041010407701001 U00003020000302000000000000000000166000019900000010000000000027400000000000000S
022019041010407901008 B00005260000526000000000000000000165000026000000020000005000029100000000000000S
022019041010407901014 A00004450000445000000000000000000170000026300000010000003000032000000000000000S
022019041010407901015 B00005720000572000000000000000000222000031300000020000005000035700000000000000S
022019041010407902001 B00005690000569000000000000000000244000035100000000000001000040500000000000000S
022019041010407902008 A00005550000555000000000000000000221000029600000060000002000037000000000000000S
022019041010407902014 A00005860000586000000000000000000257000034400000030000006000043800000000000000S
022019041010407902021 B00006520000652000000000000000000241000032100000010000000000046800000000000000S
022019041010407902023 B00006960000696000000000000000000258000041300000000000000000051000000000000000S
022019041010409201002 C00002180000218000000000000000000091000012700000020000003000016800000000000000S
022019041010409701001 U00002420000242000000000000000000114000013800000000000000000018400000000000000S
022019041010409901001 A00004260000426000000000000000000181000026400000020000002000030900000000000000S
022019041010409901002 A00004550000455000000000000000000198000026100000020000008000034500000000000000S
022019041010409901003 B00004920000492000000000000000000194000028800000020000008000037700000000000000S
022019041010409902001 U00004760000476000000000000000000187000027700000000000001000035500000000000000S
022019041010410002001 B00005610000561000000000000000000168000023000000110000003000028500000000000000S
022019041010410003004 A00007570000757000000000000000000248000036200000030000003000047600000000000000S
022019041010410101001 A00004930000493000000000000000000227000031800000030000008000036300000000000000S
022019041010410201003 B00006060000606000000000000000000231000035500000100000006000044100000000000000S
022019041010410201003 C00005570000557000000000000000000258000035300000010000005000043300000000000000S
022019041010410201011 B00005630000563000000000000000000223000031300000040000003000041700000000000000S
022019041010410201012 A00005510000551000000000000000000265000032200000080000004000038700000000000000S
022019041010490201002 A00004720000472000000000000000000202000027000000020000005000032900000000000000S
022019041010490201003 A00005790000579000000000000000000218000032400000050000000000041100000000000000S
022019041010490201007 A00005350000535000000000000000000234000029700000040000009000036300000000000000S
022019041010490201011 U00007000000700000000000000000000227000033100000010000004000039200000000000000S
022019041010490201022 B00005520000552000000000000000000245000030900000010000004000038700000000000000S
022019041010490201032 B00006630000663000000000000000000277000037600000020000003000049200000000000000S
022019041010490301003 U00006670000667000000000000000000230000033100000000000000000041700000000000000S
022019041011100301001 A00005670000567000000000000000000234000032800000020000013000040200000000000000S
022019041011100401004 A00004850000485000000000000000000220000030100000050000007000036500000000000000S
022019041011100401008 U00007510000751000000000000000000300000042800000080000005000047000000000000000S
022019041011100401018 A00004890000489000000000000000000204000028800000010000004000035900000000000000S
022019041011100402002 A00004840000484000000000000000000189000025800000090000002000028800000000000000S
022019041011100402003 U00008520000852000000000000000000269000040000000050000009000047000000000000000S
022019041011100402009 U00007810000781000000000000000000177000028300000050000006000035500000000000000S
022019041011100402010 A00005830000583000000000000000000215000031700000070000011000042900000000000000S
022019041011100402017 A00006600000660000000000000000000233000037600000060000004000046500000000000000S
022019041011100403003 A00004520000452000000000000000000173000024700000020000004000032700000000000000S
022019041011100403004 U00007630000763000000000000000000269000035500000030000002000042500000000000000S
022019041011100403013 A00005850000585000000000000000000196000029700000080000002000036700000000000000S
022019041011100404001 A00004140000414000000000000000000175000024900000030000003000028500000000000000S
022019041011100404012 B00006300000630000000000000000000209000032800000050000010000039100000000000000S
022019041011100404024 B00005470000547000000000000000000180000030000000050000004000038600000000000000S
022019041011100501001 A00005980000598000000000000000000240000034500000040000002000041800000000000000S
022019041011100601001 A00005730000573000000000000000000179000026100000030000006000033100000000000000S
022019041011100602001 B00004670000467000000000000000000179000023200000020000005000029100000000000000S
022019041011100602008 A00008040000804000000000000000000323000047200000070000013000058400000000000000S
022019041011100604004 B00006790000679000000000000000000256000038400000060000003000046900000000000000S
022019041011100703001 B00006080000608000000000000000000180000028300000040000010000035900000000000000S
022019041011100704001 A00008870000887000000000000000000326000050200000050000016000061500000000000000S
022019041011100803002 B00008450000847000000000000000000324000047700000130000008000058900000000000000S
022019041011101001001 U00006050000605000000000000000000219000034200000160000009000039800000000000000S
022019041011101205004 U00005570000557000000000000000000247000032000000030000003000037600000000000000S
022019041011101210011 A00005660000566000000000000000000218000031700000010000003000036800000000000000S
022019041011101210020 U00008110000811000000000000000000272000045400000080000004000062000000000000000S
022019041011101210025 U00008070000807000000000000000000366000054100000080000008000065300000000000000S
022019041011101402006 A00004110000411000000000000000000152000020500000060000004000025100000000000000S
022019041011101403001 B00005960000596000000000000000000246000034800000050000005000041000000000000000S
022019041011101403004 B00007820000782000000000000000000261000035100000090000002000051600000000000000S
022019041011101503005 U00008760000876000000000000000000362000045100000050000007000052700000000000000S
022019041011101503006 B00007340000734000000000000000000264000040100000070000000000048300000000000000S
022019041011101504002 B00007670000767000000000000000000288000040700000080000005000048500000000000000S
022019041011101504005 A00005260000526000000000000000000189000027200000070000002000032000000000000000S
022019041011101504014 U00008590000859000000000000000000290000042700000140000002000055900000000000000S
022019041011101505002 B00005420000542000000000000000000170000024600000060000004000030600000000000000S
022019041011101505009 B00008600000860000000000000000000318000050700000110000007000064100000000000000S
022019041011101901001 A00005920000592000000000000000000249000036000000020000026000042200000000000000S
022019041011101901001 B00003450000345000000000000000000139000019300000000000013000024700000000000000S
022019041011102002027 B00005530000553000000000000000000216000030900000080000008000034300000000000000S
022019041011102003002 B00005650000565000000000000000000194000027900000030000006000033500000000000000S
022019041011102004003 B00008700000870000000000000000000358000053100000050000004000066200000000000000S
022019041011102004008 B00005110000511000000000000000000274000035400000040000003000040900000000000000S
022019041011102004009 A00005780000578000000000000000000239000035500000040000002000044500000000000000S
022019041011102005004 A00004260000426000000000000000000210000027200000000000004000031100000000000000S
022019041011102005008 U00007420000742000000000000000000331000042000000050000004000047700000000000000S
022019041011102006020 B00006610000661000000000000000000255000038900000020000004000047400000000000000S
022019041011102006025 B00006320000632000000000000000000294000038600000030000007000047200000000000000S
022019041011102006030 B00006550000655000000000000000000285000039100000010000003000047000000000000000S
022019041011102006033 A00006650000665000000000000000000291000038400000020000013000047600000000000000S
022019041011102006035 B00007470000747000000000000000000339000050600000050000008000056800000000000000S
022019041011102006036 A00007580000758000000000000000000338000044200000060000003000054200000000000000S
022019041011102006043 U00008150000815000000000000000000313000044300000090000008000055100000000000000S
022019041011102006048 B00007740000774000000000000000000227000041100000090000009000053600000000000000S
022019041011102006049 A00004790000479000000000000000000193000027300000030000004000035800000000000000S
022019041011102007011 B00004090000409000000000000000000152000023600000030000005000028400000000000000S
022019041011102007014 A00004380000438000000000000000000144000019600000040000003000023900000000000000S
022019041011102007018 U00008910000891000000000000000000347000050000000090000009000062800000000000000S
022019041011102008001 A00004660000466000000000000000000169000024700000030000004000031400000000000000S
022019041011102009005 A00006930000693000000000000000000275000035300000070000007000047700000000000000S
022019041011102009011 B00005190000519000000000000000000228000033000000010000003000039000000000000000S
022019041011102201006 A00005530000553000000000000000000171000024900000050000005000030000000000000000S
022019041011102202003 U00006060000606000000000000000000206000031700000030000003000039200000000000000S
022019041011102203009 U00007510000751000000000000000000279000042700000110000005000049100000000000000S
022019041011102203011 B00005620000562000000000000000000168000026700000050000002000034000000000000000S
022019041011102206006 U00005830000583000000000000000000131000020900000030000003000025200000000000000S
022019041011102701006 B00005770000577000000000000000000209000029100000050000004000034600000000000000S
022019041011102701029 B00007360000736000000000000000000338000044900000070000008000053400000000000000S
022019041011102702002 A00007160000716000000000000000000287000043200000030000001000059600000000000000S
022019041011102702010 B00005720000572000000000000000000249000036400000020000001000045900000000000000S
022019041011102703009 B00006110000611000000000000000000257000039000000040000004000049300000000000000S
022019041011102703012 B00007270000727000000000000000000276000038500000050000011000043800000000000000S
022019041011102801004 A00006190000619000000000000000000274000037000000030000007000044000000000000000S
022019041011102801004 B00005700000570000000000000000000257000035900000060000003000041900000000000000S
022019041011102803009 B00004740000474000000000000000000233000030900000030000004000034000000000000000S
022019041011102804002 A00005120000512000000000000000000160000024500000030000005000030600000000000000S
022019041011102804006 B00008140000814000000000000000000309000048900000060000005000059300000000000000S
022019041011103001001 U00005610000561000000000000000000224000031700000010000005000039500000000000000S
022019041011103001002 U00005840000584000000000000000000200000030200000060000008000038300000000000000S
022019041011103101001 B00006880000688000000000000000000246000037700000060000005000045200000000000000S
022019041011103101006 U00008460000846000000000000000000323000051100000050000012000057900000000000000S
022019041011103104003 A00004550000455000000000000000000158000023400000000000000000030200000000000000S
022019041011103105006 B00007540000754000000000000000000278000039200000050000006000048700000000000000S
022019041011103106001 A00004840000484000000000000000000193000030000000030000007000035100000000000000S
022019041011103106028 B00006420000642000000000000000000241000038000000070000005000045900000000000000S
022019041011103106029 A00004750000475000000000000000000215000031600000040000004000037300000000000000S
022019041011103106030 B00005380000538000000000000000000203000031000000060000010000039500000000000000S
022019041011103201014 A00005250000525000000000000000000178000027700000040000006000033900000000000000S
022019041011103201019 U00008160000816000000000000000000211000039000000070000003000052100000000000000S
022019041011103201021 B00007560000756000000000000000000149000030700000120000003000039300000000000000S
022019041011103202004 B00006960000696000000000000000000242000040200000020000001000051100000000000000S
022019041011103203004 A00005670000567000000000000000000212000030300000090000003000036700000000000000S
022019041011103301001 B00004990000499000000000000000000204000028800000030000003000037600000000000000S
022019041011103301003 U00009120000912000000000000000000320000050400000100000015000058000000000000000S
022019041011103401002 B00006220000622000000000000000000215000031300000020000008000044600000000000000S
022019041011103801009 U00005440000544000000000000000000270000034400000020000021000040600000000000000S
022019041011103902005 B00008730000873000000000000000000296000048000000160000016000062000000000000000S
022019041011400401001 A00006210000621000000000000000000227000036400000010000004000049600000000000000S
022019041011400703004 B00005520000552000000000000000000136000024600000010000006000035300000000000000S
022019041011401001001 A00006350000635000000000000000000248000038600000010000005000050900000000000000S
022019041011401201002 B00004900000490000000000000000000189000027600000050000008000036600000000000000S
022019041011401301006 A00006490000649000000000000000000256000035200000050000006000046300000000000000S
022019041011401302003 U00007270000727000000000000000000354000046400000130000010000051500000000000000S
022019041011401402001 A00006890000689000000000000000000274000038400000030000013000055000000000000000S
022019041011401501002 B00004170000417000000000000000000122000021400000020000006000030700000000000000S
022019041011401601001 B00002020000202000000000000000000110000013900000010000003000016200000000000000S
022019041011401703001 B00002420000242000000000000000000093000012400000000000001000016700000000000000S
022019041011402101021 B00006880000688000000000000000000277000040700000020000006000052000000000000000S
022019041011402101027 A00006240000624000000000000000000273000038200000030000009000047700000000000000S
022019041011402102015 U00007920000792000000000000000000327000047700000060000007000055200000000000000S
022019041011402102021 B00006270000627000000000000000000251000034700000040000006000044200000000000000S
022019041011402102029 U00010780001078000000000000000000435000058700000040000014000073100000000000000S
022019041011402104003 B00007230000723000000000000000000316000042800000100000007000052200000000000000S
022019041011402104004 A00005830000583000000000000000000208000033500000060000002000043100000000000000S
022019041011402105004 A00006360000636000000000000000000268000040900000060000008000050100000000000000S
022019041011402106040 A00009160000916000000000000000000384000060400000050000005000079000000000000000S
022019041011402106041 U00008740000874000000000000000000196000027700000030000008000034100000000000000S
022019041011402106044 A00008060000806000000000000000000277000040300000110000005000066600000000000000S
022019041011402107001 U00006910000691000000000000000000323000042900000040000002000055900000000000000S
022019041011402107004 U00008800000880000000000000000000352000055400000000000002000073700000000000000S
022019041011402108004 U00007730000773000000000000000000305000043500000050000001000057100000000000000S
022019041011402110023 A00007950000795000000000000000000339000049100000040000004000061400000000000000S
022019041011402110024 A00005860000586000000000000000000238000044300000090000007000046600000000000000S
022019041011402110031 U00006310000631000000000000000000260000039400000040000006000049000000000000000S
022019041011402202001 U00006760000676000000000000000000253000040400000020000008000052000000000000000S
022019041011402602001 U00006120000612000000000000000000215000027000000050000009000035800000000000000S
022019041011403201001 U00003930000393000000000000000000198000026000000020000007000031900000000000000S
022019041011403301001 B00006070000607000000000000000000267000038400000040000003000047700000000000000S
022019041011403503001 U00010240001024000000000000000000381000058200000080000011000077100000000000000S
022019041011403702001 A00003520000352000000000000000000105000017900000000000017000023800000000000000S
022019041011403801004 B00010040001004000000000000000000340000056700000040000009000074900000000000000S
022019041011403801005 U00008410000841000000000000000000387000053300000030000005000064800000000000000S
022019041011403802001 U00007720000772000000000000000000265000041000000040000007000054700000000000000S
022019041011403803008 A00006250000625000000000000000000254000035300000010000005000043000000000000000S
022019041011404001001 B00008160000816000000000000000000443000058500000050000008000063900000000000000S
022019041011404002001 U00009190000919000000000000000000492000063200000030000007000073700000000000000S
022019041011404002002 A00005410000541000000000000000000264000035600000030000009000042700000000000000S
022019041011404202001 U00008770000877000000000000000000373000058200000060000003000073300000000000000S
022019041011404304001 U00008810000881000000000000000000360000050900000060000016000067200000000000000S
022019041011405201004 U00007990000799000000000000000000276000041000000100000008000052300000000000000S
022019041011405401001 A00007530000753000000000000000000330000043700000020000010000060200000000000000S
022019041011405404003 A00006170000617000000000000000000267000035600000040000016000045700000000000000S
022019041011405501002 U00009560000956000000000000000000372000054200000020000005000071200000000000000S
022019041011405502006 A00006610000661000000000000000000248000036700000080000009000048500000000000000S
022019041011405701003 U00009980000998000000000000000000403000064700000050000021000080800000000000000S
022019041011406002001 B00007180000718000000000000000000274000039500000040000016000053800000000000000S
022019041011406903002 B00005280000528000000000000000000182000026700000050000005000037600000000000000S
022019041011407201001 B00004820000482000000000000000000216000030600000020000006000036700000000000000S
022019041011800301002 U00008920000892000000000000000000372000054100000060000012000064800000000000000S
022019041011800301009 A00003910000391000000000000000000147000019600000020000005000027000000000000000S
022019041011802101006 A00009570000957000000000000000000399000057400000050000018000069000000000000000S
022019041011802201006 B00005090000509000000000000000000181000029700000050000005000037800000000000000S
022019041011802303002 A00004530000453000000000000000000142000022300000020000003000031700000000000000S
022019041011802401001 U00008310000831000000000000000000378000057200000060000015000066100000000000000S
022019041011803601002 C00006570000657000000000000000000288000040700000070000011000051500000000000000S
022019041011804701002 B00004800000480000000000000000000199000028600000050000007000034400000000000000S
022019041011805101001 U00005140000514000000000000000000156000027500000030000003000036600000000000000S
022019041011805701002 B00006740000674000000000000000000304000041600000080000005000050300000000000000S
022019041011805901002 A00007950000795000000000000000000284000044000000020000007000054400000000000000S
022019041011808701014 U00005200000520000000000000000000239000031400000000000000000039300000000000000S
022019041011808702003 U00007890000789000000000000000000375000054000000030000005000064100000000000000S
022019041011808702007 U00009370000937000000000000000000269000064600000020000008000077000000000000000S
022019041011808702028 U00006550000655000000000000000000230000031800000030000006000037500000000000000S
022019041011808702038 U00006780000678000000000000000000317000042400000020000005000052900000000000000S
022019041011808702046 A00008780000878000000000000000000390000055200000050000007000071800000000000000S
022019041011808702046 B00008930000893000000000000000000354000056600000040000006000073700000000000000S
022019041011808703002 B00006650000665000000000000000000306000039400000030000009000051800000000000000S
022019041011808703023 B00004590000459000000000000000000175000024700000000000005000026700000000000000S
022019041011808703030 B00004860000486000000000000000000145000018900000000000002000022300000000000000S
022019041011808704003 U00007140000714000000000000000000301000040300000120000006000051500000000000000S
022019041011808706004 U00006420000642000000000000000000321000041700000030000003000049800000000000000S
022019041011808706017 U00007320000732000000000000000000383000051700000030000010000061200000000000000S
022019041011808707033 U00009270000927000000000000000000385000064800000040000013000076200000000000000S
022019041011808801002 U00006160000616000000000000000000258000038100000000000003000045800000000000000S
022019041011808901008 U00008720000872000000000000000000294000043500000040000012000056400000000000000S
022019041011808901011 B00004550000455000000000000000000204000027600000010000003000037200000000000000S
022019041011809601001 U00003440000344000000000000000000149000020400000020000000000026300000000000000S
022019041011810001006 A00006040000604000000000000000000231000034100000050000011000044600000000000000S
022019041011810101003 A00007820000782000000000000000000299000045900000120000006000057800000000000000S
022019041011810501003 B00006680000668000000000000000000231000040400000020000010000051600000000000000S
022019041011810801001 U00008260000826000000000000000000426000052500000030000008000066600000000000000S
022019041011811901001 B00004840000484000000000000000000213000031200000040000017000038300000000000000S
022019041011812201001 U00005770000577000000000000000000220000031100000030000009000038700000000000000S
022019041011812601001 B00007600000760000000000000000000319000049800000060000012000055600000000000000S
022019041011813402002 A00007440000744000000000000000000315000044000000010000005000053400000000000000S
022019041011813801001 B00007720000772000000000000000000289000042900000080000014000051300000000000000S
022019041011814002003 A00005750000575000000000000000000164000025300000040000006000030000000000000000S
022019041011814002003 B00005270000527000000000000000000184000025200000010000003000030500000000000000S
022019041011814002004 A00005740000574000000000000000000234000034700000080000006000043300000000000000S
022019041011814004003 B00006590000659000000000000000000277000036900000080000006000043700000000000000S
022019041011814004006 A00007320000732000000000000000000252000037500000000000001000048800000000000000S
022019041011814005003 A00005410000541000000000000000000191000024500000000000001000028400000000000000S
022019041011814005004 B00007570000757000000000000000000260000039800000020000008000047500000000000000S
022019041011814901003 A00008030000803000000000000000000297000047900000070000008000060700000000000000S
022019041011816501001 A00006520000652000000000000000000220000037700000050000011000045100000000000000S
022019041011817502001 A00007680000768000000000000000000318000053100000040000015000062100000000000000S
022019041011818801002 U00007280000728000000000000000000323000046000000000000007000056800000000000000S
022019041011819301004 B00007380000738000000000000000000321000047700000100000010000055700000000000000S
022019041011819301010 B00007150000715000000000000000000310000042000000120000006000051000000000000000S
022019041011890501010 B00009610000961000000000000000000358000051200000100000013000066700000000000000S
022019041011891001001 U00007300000730000000000000000000244000036500000000000004000048700000000000000S
022019041011891101003 B00007030000703000000000000000000294000043100000030000012000054400000000000000S
022019041011891101005 A00007410000741000000000000000000306000045200000050000007000056300000000000000S
022019041012100201001 B00004880000488000000000000000000205000027100000030000004000034000000000000000S
022019041012100201003 B00006550000655000000000000000000209000032200000110000010000041000000000000000S
022019041012100402001 A00002690000269000000000000000000070000010800000030000004000015400000000000000S
022019041012100502002 A00004600000460000000000000000000178000024500000030000004000032000000000000000S
022019041012101002001 U00007930000793000000000000000000247000035600000070000010000047000000000000000S
022019041012101002002 U00007230000723000000000000000000195000030700000040000003000040100000000000000S
022019041012101003004 U00007430000743000000000000000000237000039300000040000006000051000000000000000S
022019041012101302001 B00004380000438000000000000000000158000022400000030000005000029400000000000000S
022019041012101701002 A00007230000723000000000000000000242000035100000050000013000045100000000000000S
022019041012101802001 U00008060000806000000000000000000297000045400000030000013000054700000000000000S
022019041012102101002 A00005650000565000000000000000000136000019400000020000002000029400000000000000S
022019041012102102001 B00009410000941000000000000000000298000044100000070000007000061800000000000000S
022019041012102502002 A00002470000247000000000000000000130000015000000010000003000018400000000000000S
022019041012103401001 A00005820000582000000000000000000199000031700000030000010000040300000000000000S
022019041012103501003 B00008580000858000000000000000000306000044300000120000008000057500000000000000S
022019041012103502002 B00004450000445000000000000000000142000022100000010000003000028300000000000000S
022019041012103502004 A00007820000782000000000000000000236000036200000050000006000053200000000000000S
022019041012104101003 B00008530000853000000000000000000359000052400000090000007000067200000000000000S
022019041012104106004 U00006850000685000000000000000000190000029400000020000003000036600000000000000S
022019041012104107007 U00006710000671000000000000000000192000026300000100000006000033200000000000000S
022019041012104107014 A00006460000646000000000000000000217000029100000070000006000035200000000000000S
022019041012104107015 A00005550000555000000000000000000189000029500000020000006000036600000000000000S
022019041012104108014 B00005640000564000000000000000000179000025600000030000004000034200000000000000S
022019041012104401001 A00004970000497000000000000000000188000028400000040000001000035600000000000000S
022019041012104401003 A00006340000634000000000000000000188000026900000050000005000037700000000000000S
022019041012104403001 B00004600000460000000000000000000114000019900000050000006000028800000000000000S
022019041012104601001 B00005390000539000000000000000000138000023200000050000007000035900000000000000S
022019041012105001002 B00005500000550000000000000000000168000026100000080000006000035500000000000000S
022019041012105002001 A00005750000575000000000000000000203000028500000060000009000036800000000000000S
022019041012105002003 A00004630000463000000000000000000168000023600000020000004000032300000000000000S
022019041012105801001 A00006340000634000000000000000000288000033900000030000006000040900000000000000S
022019041012106901001 U00006060000606000000000000000000219000035000000030000003000043700000000000000S
022019041012107001002 B00007720000772000000000000000000234000037900000070000010000049200000000000000S
022019041012107002001 A00004240000425000000000000000000161000023400000030000004000031700000000000000S
022019041012107002002 A00006730000675000000000000000000232000035700000060000003000046400000000000000S
022019041012107401002 U00007110000711000000000000000000269000038900000030000007000050100000000000000S
022019041012107801001 U00005730000573000000000000000000200000028200000040000004000037400000000000000S
022019041012300202004 B00001180000118000000000000000000023000005000000020000003000008300000000000000S
022019041012300203003 D00005060000506000000000000000000228000032600000040000006000040700000000000000S
022019041012300204002 A00005500000550000000000000000000258000031700000030000002000044500000000000000S
022019041012300301004 A00004640000464000000000000000000161000026600000040000011000034100000000000000S
022019041012300501001 A00007420000742000000000000000000191000035200000060000008000049300000000000000S
022019041012300501001 B00007760000776000000000000000000202000036400000030000009000053600000000000000S
022019041012300502009 A00004400000440000000000000000000120000016000000000000006000030100000000000000S
022019041012300502009 B00004670000467000000000000000000128000016200000000000008000030700000000000000S
022019041012300601001 U00006600000660000000000000000000276000035200000020000016000052000000000000000S
022019041012300701002 U00005720000572000000000000000000237000030700000040000003000042500000000000000S
022019041012300801001 C00001760000176000000000000000000084000011300000010000000000015100000000000000S
022019041012300901004 A00005740000574000000000000000000202000031600000040000005000046400000000000000S
022019041012300902002 B00007370000737000000000000000000264000040900000030000003000056900000000000000S
022019041012300902003 U00008320000832000000000000000000280000046500000050000010000066400000000000000S
022019041012300902005 B00005390000539000000000000000000174000028800000010000005000040500000000000000S
022019041012301001001 B00006720000672000000000000000000257000037600000030000003000049100000000000000S
022019041012301001002 C00005510000551000000000000000000214000030200000010000010000038800000000000000S
022019041012301002003 B00006500000650000000000000000000234000033000000020000006000040500000000000000S
022019041012301101002 A00005670000567000000000000000000251000033400000010000010000041300000000000000S
022019041012301201005 B00004150000415000000000000000000090000016200000000000002000025100000000000000S
022019041012301701001 A00004890000489000000000000000000167000029600000020000011000039000000000000000S
022019041012302101001 U00005170000517000000000000000000231000033400000000000006000044000000000000000S
022019041012302401004 B00005160000516000000000000000000206000030600000040000009000040600000000000000S
022019041012302402001 A00004810000481000000000000000000216000032000000030000008000039100000000000000S
022019041012303801002 U00005610000561000000000000000000212000033500000000000001000046200000000000000S
022019041012304001001 A00004770000477000000000000000000187000024800000000000007000038700000000000000S
022019041012304001001 B00004010000401000000000000000000145000021000000020000004000031200000000000000S
022019041012304301001 B00001730000173000000000000000000046000007600000000000000000010300000000000000S
022019041012304901001 A00003670000367000000000000000000179000023900000030000002000029100000000000000S
022019041012305001005 A00005670000567000000000000000000237000034900000000000006000043600000000000000S
022019041012305003013 B00004740000474000000000000000000212000028300000000000002000036000000000000000S
022019041012305003015 B00006770000677000000000000000000235000034800000010000007000044900000000000000S
022019041012305004009 B00007110000711000000000000000000255000036600000050000011000047500000000000000S
022019041012305005010 A00005390000539000000000000000000215000028800000020000004000034600000000000000S
022019041012305005016 B00006040000604000000000000000000257000036900000020000007000048000000000000000S
022019041012305005019 B00004570000457000000000000000000206000029100000020000002000037500000000000000S
022019041012305009006 A00005680000568000000000000000000273000034300000010000008000043200000000000000S
022019041012305009006 B00005190000519000000000000000000233000030700000040000009000036400000000000000S
022019041012305301002 B00006780000678000000000000000000219000035700000000000004000044000000000000000S
022019041012305501006 A00005580000558000000000000000000241000033200000010000006000039800000000000000S
022019041012305503002 U00006700000670000000000000000000201000027200000000000004000034900000000000000S
022019041012305504003 B00007560000756000000000000000000245000046200000090000007000057600000000000000S
022019041012305504007 A00007900000790000000000000000000349000050000000030000003000060900000000000000S
022019041012305505001 B00005580000558000000000000000000218000033800000000000007000041800000000000000S
022019041012305601002 U00007540000754000000000000000000254000039200000050000010000055300000000000000S
022019041012306001002 A00004990000499000000000000000000164000022000000040000003000027200000000000000S
022019041012306003002 A00005540000554000000000000000000228000032800000010000007000044200000000000000S
022019041012306003009 B00005090000509000000000000000000157000025800000050000005000036100000000000000S
022019041012306101001 B00005000000500000000000000000000157000022900000000000007000036700000000000000S
022019041012306401001 U00007970000797000000000000000000335000054200000040000006000067100000000000000S
022019041012306402001 A00007250000725000000000000000000303000049400000040000003000060200000000000000S
022019041012306901001 B00005060000506000000000000000000225000031700000000000009000040700000000000000S
022019041012307201002 B00006130000613000000000000000000238000036000000000000004000049600000000000000S
022019041012308704002 B00004350000435000000000000000000147000020100000050000001000029700000000000000S
022019041012308803002 B00004960000496000000000000000000166000026800000050000005000039500000000000000S
022019041012309201007 B00006690000669000000000000000000266000040700000010000006000054900000000000000S
022019041012309201009 A00005430000543000000000000000000213000031900000060000007000041300000000000000S
022019041012309201010 B00003940000394000000000000000000154000022200000040000002000030700000000000000S
022019041012309202001 B00005420000542000000000000000000232000031300000000000002000039500000000000000S
022019041012309502003 A00005350000535000000000000000000206000028300000000000002000040200000000000000S
022019041012309901004 A00005370000537000000000000000000219000031400000030000006000040700000000000000S
022019041012390201002 U00006360000636000000000000000000219000038400000020000007000048300000000000000S
022019041012390302002 U00006910000691000000000000000000318000040800000020000005000051800000000000000S
022019041012390501001 A00004660000466000000000000000000164000025100000030000006000032900000000000000S
022019041012390501002 B00004390000439000000000000000000163000025500000020000004000033000000000000000S
022019041012900101001 B00007710000771000000000000000000294000047500000020000006000061000000000000000S
022019041012900401001 U00002950000295000000000000000000120000019000000000000007000022600000000000000S
022019041012900501001 A00004610000461000000000000000000142000024100000030000006000031400000000000000S
022019041012900701005 B00005390000539000000000000000000217000030300000040000002000037800000000000000S
